experiment,operation,mode,method,sample_idx,latency_ms,http,platform
exp2,checkaccess,fabric,gateway,82,5.143,200,linux_x86_64
exp2,checkaccess,fabric,gateway,83,4.888,200,linux_x86_64
exp2,checkaccess,fabric,gateway,84,5.718,200,linux_x86_64
exp2,checkaccess,fabric,gateway,85,10.088,200,linux_x86_64
exp2,checkaccess,fabric,gateway,86,8.311,200,linux_x86_64
exp2,checkaccess,fabric,gateway,87,8.324,200,linux_x86_64
exp2,checkaccess,fabric,gateway,88,8.514,200,linux_x86_64
exp2,checkaccess,fabric,gateway,89,6.089,200,linux_x86_64
exp2,checkaccess,fabric,gateway,90,5.298,200,linux_x86_64
exp2,checkaccess,fabric,gateway,91,6.255,200,linux_x86_64
exp2,checkaccess,fabric,gateway,92,5.249,200,linux_x86_64
exp2,checkaccess,fabric,gateway,93,4.614,200,linux_x86_64
exp2,checkaccess,fabric,gateway,94,8.496,200,linux_x86_64
exp2,checkaccess,fabric,gateway,95,5.679,200,linux_x86_64
exp2,checkaccess,fabric,gateway,96,5.34,200,linux_x86_64
exp2,checkaccess,fabric,gateway,97,5.072,200,linux_x86_64
exp2,checkaccess,fabric,gateway,98,8.014,200,linux_x86_64
exp2,checkaccess,fabric,gateway,99,5.973,200,linux_x86_64
exp2,checkaccess,fabric,gateway,100,5.88,200,linux_x86_64
exp2,checkaccess,fabric,gateway,101,6.366,200,linux_x86_64
exp2,checkaccess,fabric,gateway,102,4.744,200,linux_x86_64
exp2,checkaccess,fabric,gateway,103,4.63,200,linux_x86_64
exp2,checkaccess,fabric,gateway,104,6.316,200,linux_x86_64
exp2,checkaccess,fabric,gateway,105,9.579,200,linux_x86_64
exp2,checkaccess,fabric,gateway,106,6.445,200,linux_x86_64
exp2,checkaccess,fabric,gateway,107,6.493,200,linux_x86_64
exp2,checkaccess,fabric,gateway,108,7.559,200,linux_x86_64
exp2,checkaccess,fabric,gateway,109,6.446,200,linux_x86_64
exp2,checkaccess,fabric,gateway,110,8.11,200,linux_x86_64
exp2,checkaccess,fabric,gateway,111,5.041,200,linux_x86_64
exp2,checkaccess,fabric,gateway,112,6.76,200,linux_x86_64
exp2,checkaccess,fabric,gateway,113,5.454,200,linux_x86_64
exp2,checkaccess,fabric,gateway,114,4.938,200,linux_x86_64
