timestamp_ms,phase,status_code,latency_ms,returned_ciphertext,returned_wrapped_key,returned_plaintext,bytes_returned,error_type,error_message
1780923296269,pre_outage,200,4223,true,false,false,780,,
1780923296271,pre_outage,200,4221,true,false,false,780,,
1780923296377,pre_outage,200,4116,true,false,false,780,,
1780923296301,pre_outage,200,4195,true,false,false,780,,
1780923296295,pre_outage,200,4201,true,false,false,780,,
1780923296240,pre_outage,200,4260,true,false,false,780,,
1780923296263,pre_outage,200,4244,true,false,false,780,,
1780923296394,pre_outage,200,4122,true,false,false,780,,
1780923296301,pre_outage,200,4215,true,false,false,780,,
1780923296270,pre_outage,200,4252,true,false,false,780,,
1780923296358,pre_outage,200,4164,true,false,false,780,,
1780923296367,pre_outage,200,4160,true,false,false,780,,
1780923296298,pre_outage,200,4233,true,false,false,780,,
1780923296388,pre_outage,200,4146,true,false,false,780,,
1780923296376,pre_outage,200,4165,true,false,false,780,,
1780923296288,pre_outage,200,4254,true,false,false,780,,
1780923296299,pre_outage,200,4247,true,false,false,780,,
1780923296300,pre_outage,200,4250,true,false,false,780,,
1780923296290,pre_outage,200,4261,true,false,false,780,,
1780923296292,pre_outage,200,4262,true,false,false,780,,
1780923298367,pre_outage,200,2189,true,false,false,780,,
1780923296293,pre_outage,200,4264,true,false,false,780,,
1780923296289,pre_outage,200,4276,true,false,false,780,,
1780923296253,pre_outage,200,4313,true,false,false,780,,
1780923296302,pre_outage,200,4264,true,false,false,780,,
1780923296352,pre_outage,200,4215,true,false,false,780,,
1780923296359,pre_outage,200,4208,true,false,false,780,,
1780923296292,pre_outage,200,4276,true,false,false,780,,
1780923298357,pre_outage,200,2211,true,false,false,780,,
1780923296389,pre_outage,200,4180,true,false,false,780,,
1780923298359,pre_outage,200,2211,true,false,false,780,,
1780923296382,pre_outage,200,4189,true,false,false,780,,
1780923296382,pre_outage,200,4189,true,false,false,780,,
1780923296357,pre_outage,200,4218,true,false,false,780,,
1780923298358,pre_outage,200,2218,true,false,false,780,,
1780923298350,pre_outage,200,2227,true,false,false,780,,
1780923298350,pre_outage,200,2227,true,false,false,780,,
1780923296265,pre_outage,200,4313,true,false,false,780,,
1780923296375,pre_outage,200,4203,true,false,false,780,,
1780923296305,pre_outage,200,4274,true,false,false,780,,
1780923296294,pre_outage,200,4285,true,false,false,780,,
1780923298343,pre_outage,200,2237,true,false,false,780,,
1780923296363,pre_outage,200,4217,true,false,false,780,,
1780923296287,pre_outage,200,4294,true,false,false,780,,
1780923296387,pre_outage,200,4195,true,false,false,780,,
1780923300491,pre_outage,200,91,true,false,false,780,,
1780923296392,pre_outage,200,4191,true,false,false,780,,
1780923298357,pre_outage,200,2226,true,false,false,780,,
1780923296257,pre_outage,200,4329,true,false,false,780,,
1780923300492,pre_outage,200,2056,true,false,false,780,,
1780923300492,pre_outage,200,2062,true,false,false,780,,
1780923300542,pre_outage,200,2014,true,false,false,780,,
1780923300501,pre_outage,200,2061,true,false,false,780,,
1780923300496,pre_outage,200,2069,true,false,false,780,,
1780923300507,pre_outage,200,2061,true,false,false,780,,
1780923300478,pre_outage,200,2092,true,false,false,780,,
1780923300522,pre_outage,200,2049,true,false,false,780,,
1780923300532,pre_outage,200,2040,true,false,false,780,,
1780923300527,pre_outage,200,2058,true,false,false,780,,
1780923300551,pre_outage,200,4073,true,false,false,780,,
1780923300517,pre_outage,200,4110,true,false,false,780,,
1780923300497,pre_outage,200,4130,true,false,false,780,,
1780923300541,pre_outage,200,4087,true,false,false,780,,
1780923300516,pre_outage,200,4115,true,false,false,780,,
1780923300493,pre_outage,200,4140,true,false,false,780,,
1780923300556,pre_outage,200,4077,true,false,false,780,,
1780923300578,pre_outage,200,4056,true,false,false,780,,
1780923300567,pre_outage,200,4073,true,false,false,780,,
1780923300571,pre_outage,200,4077,true,false,false,780,,
1780923302549,pre_outage,200,2100,true,false,false,780,,
1780923300577,pre_outage,200,4077,true,false,false,780,,
1780923300546,pre_outage,200,4109,true,false,false,780,,
1780923300569,pre_outage,200,4086,true,false,false,780,,
1780923300522,pre_outage,200,4139,true,false,false,780,,
1780923300554,pre_outage,200,4107,true,false,false,780,,
1780923300566,pre_outage,200,4101,true,false,false,780,,
1780923300586,pre_outage,200,4083,true,false,false,780,,
1780923300580,pre_outage,200,4090,true,false,false,780,,
1780923300582,pre_outage,200,4088,true,false,false,780,,
1780923300577,pre_outage,200,4098,true,false,false,780,,
1780923300579,pre_outage,200,4098,true,false,false,780,,
1780923300570,pre_outage,200,4110,true,false,false,780,,
1780923300567,pre_outage,200,4114,true,false,false,780,,
1780923302562,pre_outage,200,2119,true,false,false,780,,
1780923300566,pre_outage,200,4115,true,false,false,780,,
1780923300580,pre_outage,200,4101,true,false,false,780,,
1780923300565,pre_outage,200,4117,true,false,false,780,,
1780923300578,pre_outage,200,4104,true,false,false,780,,
1780923300575,pre_outage,200,4107,true,false,false,780,,
1780923300582,pre_outage,200,4107,true,false,false,780,,
1780923300571,pre_outage,200,4118,true,false,false,780,,
1780923300583,pre_outage,200,4107,true,false,false,780,,
1780923300558,pre_outage,200,4132,true,false,false,780,,
1780923304640,pre_outage,200,50,true,false,false,780,,
1780923302572,pre_outage,200,2119,true,false,false,780,,
1780923304634,pre_outage,200,59,true,false,false,780,,
1780923304634,pre_outage,200,59,true,false,false,780,,
1780923302571,pre_outage,200,2122,true,false,false,780,,
1780923300568,pre_outage,200,4126,true,false,false,780,,
1780923302570,pre_outage,200,2124,true,false,false,780,,
1780923300576,pre_outage,200,4118,true,false,false,780,,
1780923304627,pre_outage,200,68,true,false,false,780,,
1780923304632,pre_outage,200,63,true,false,false,780,,
1780923304624,pre_outage,200,71,true,false,false,780,,
1780923300569,pre_outage,200,4128,true,false,false,780,,
1780923304628,pre_outage,200,70,true,false,false,780,,
1780923300534,pre_outage,200,4164,true,false,false,780,,
1780923302554,pre_outage,200,2144,true,false,false,780,,
1780923300581,pre_outage,200,4117,true,false,false,780,,
1780923302568,pre_outage,200,2131,true,false,false,780,,
1780923300581,pre_outage,200,4118,true,false,false,780,,
1780923302556,pre_outage,200,2143,true,false,false,780,,
1780923304627,pre_outage,200,72,true,false,false,780,,
1780923302565,pre_outage,200,2135,true,false,false,780,,
1780923304633,pre_outage,200,67,true,false,false,780,,
1780923300583,pre_outage,200,4117,true,false,false,780,,
1780923302585,pre_outage,200,2117,true,false,false,780,,
1780923300550,pre_outage,200,4152,true,false,false,780,,
1780923304654,pre_outage,200,2038,true,false,false,780,,
1780923304649,pre_outage,200,2045,true,false,false,780,,
1780923304669,pre_outage,200,2038,true,false,false,780,,
1780923304670,pre_outage,200,2037,true,false,false,780,,
1780923304655,pre_outage,200,2053,true,false,false,780,,
1780923304681,pre_outage,200,2028,true,false,false,780,,
1780923304681,pre_outage,200,2028,true,false,false,780,,
1780923304668,pre_outage,200,2042,true,false,false,780,,
1780923304655,pre_outage,200,2056,true,false,false,780,,
1780923304661,pre_outage,200,4121,true,false,false,780,,
1780923304677,pre_outage,200,4110,true,false,false,780,,
1780923304661,pre_outage,200,4142,true,false,false,780,,
1780923304670,pre_outage,200,4135,true,false,false,780,,
1780923304681,pre_outage,200,4126,true,false,false,780,,
1780923304680,pre_outage,200,4128,true,false,false,780,,
1780923304690,pre_outage,200,4118,true,false,false,780,,
1780923304691,pre_outage,200,4128,true,false,false,780,,
1780923304699,pre_outage,200,4120,true,false,false,780,,
1780923304682,pre_outage,200,4138,true,false,false,780,,
1780923304698,pre_outage,200,4122,true,false,false,780,,
1780923304695,pre_outage,200,4125,true,false,false,780,,
1780923304699,pre_outage,200,4125,true,false,false,780,,
1780923304694,pre_outage,200,4131,true,false,false,780,,
1780923306707,pre_outage,200,2118,true,false,false,780,,
1780923304689,pre_outage,200,4137,true,false,false,780,,
1780923304698,pre_outage,200,4128,true,false,false,780,,
1780923304676,pre_outage,200,4150,true,false,false,780,,
1780923304693,pre_outage,200,4134,true,false,false,780,,
1780923304682,pre_outage,200,4146,true,false,false,780,,
1780923304702,pre_outage,200,4126,true,false,false,780,,
1780923304681,pre_outage,200,4147,true,false,false,780,,
1780923306710,pre_outage,200,2119,true,false,false,780,,
1780923304694,pre_outage,200,4135,true,false,false,780,,
1780923304695,pre_outage,200,4134,true,false,false,780,,
1780923304698,pre_outage,200,4132,true,false,false,780,,
1780923306707,pre_outage,200,2123,true,false,false,780,,
1780923304699,pre_outage,200,4131,true,false,false,780,,
1780923304690,pre_outage,200,4146,true,false,false,780,,
1780923306709,pre_outage,200,2128,true,false,false,780,,
1780923304695,pre_outage,200,4142,true,false,false,780,,
1780923304694,pre_outage,200,4144,true,false,false,780,,
1780923304648,pre_outage,200,4190,true,false,false,780,,
1780923304702,pre_outage,200,4136,true,false,false,780,,
1780923304690,pre_outage,200,4149,true,false,false,780,,
1780923304693,pre_outage,200,4146,true,false,false,780,,
1780923306711,pre_outage,200,2128,true,false,false,780,,
1780923304689,pre_outage,200,4151,true,false,false,780,,
1780923306695,pre_outage,200,2145,true,false,false,780,,
1780923304682,pre_outage,200,4158,true,false,false,780,,
1780923304701,pre_outage,200,4141,true,false,false,780,,
1780923304699,pre_outage,200,4143,true,false,false,780,,
1780923304700,pre_outage,200,4144,true,false,false,780,,
1780923306709,pre_outage,200,2139,true,false,false,780,,
1780923304700,pre_outage,200,4149,true,false,false,780,,
1780923304697,pre_outage,200,4152,true,false,false,780,,
1780923308782,pre_outage,200,67,true,false,false,780,,
1780923304693,pre_outage,200,4157,true,false,false,780,,
1780923306693,pre_outage,200,2157,true,false,false,780,,
1780923304698,pre_outage,200,6168,true,false,false,780,,
1780923306708,pre_outage,200,4161,true,false,false,780,,
1780923308788,pre_outage,200,2083,true,false,false,780,,
1780923308825,pre_outage,200,2050,true,false,false,780,,
1780923308820,pre_outage,200,4143,true,false,false,780,,
1780923308826,pre_outage,200,4151,true,false,false,780,,
1780923308808,pre_outage,200,4173,true,false,false,780,,
1780923308826,pre_outage,200,4156,true,false,false,780,,
1780923308829,pre_outage,200,4155,true,false,false,780,,
1780923308819,pre_outage,200,4169,true,false,false,780,,
1780923308803,pre_outage,200,4186,true,false,false,780,,
1780923308829,pre_outage,200,4161,true,false,false,780,,
1780923308837,pre_outage,200,4154,true,false,false,780,,
1780923308839,pre_outage,200,4152,true,false,false,780,,
1780923308808,pre_outage,200,4188,true,false,false,780,,
1780923308821,pre_outage,200,4175,true,false,false,780,,
1780923308838,pre_outage,200,4160,true,false,false,780,,
1780923310871,pre_outage,200,2127,true,false,false,780,,
1780923308825,pre_outage,200,4174,true,false,false,780,,
1780923308840,pre_outage,200,4159,true,false,false,780,,
1780923308828,pre_outage,200,4172,true,false,false,780,,
1780923308829,pre_outage,200,4171,true,false,false,780,,
1780923310876,pre_outage,200,2125,true,false,false,780,,
1780923308828,pre_outage,200,4181,true,false,false,780,,
1780923308824,pre_outage,200,4186,true,false,false,780,,
1780923308805,pre_outage,200,4208,true,false,false,780,,
1780923310866,pre_outage,200,2150,true,false,false,780,,
1780923308827,pre_outage,200,4191,true,false,false,780,,
1780923308830,pre_outage,200,4189,true,false,false,780,,
1780923308828,pre_outage,200,4192,true,false,false,780,,
1780923308842,pre_outage,200,4178,true,false,false,780,,
1780923308840,pre_outage,200,4180,true,false,false,780,,
1780923308826,pre_outage,200,4196,true,false,false,780,,
1780923308839,pre_outage,200,4183,true,false,false,780,,
1780923308830,pre_outage,200,4193,true,false,false,780,,
1780923308850,pre_outage,200,4174,true,false,false,780,,
1780923308842,pre_outage,200,4182,true,false,false,780,,
1780923308850,pre_outage,200,4175,true,false,false,780,,
1780923308819,pre_outage,200,4206,true,false,false,780,,
1780923308837,pre_outage,200,4188,true,false,false,780,,
1780923308807,pre_outage,200,4219,true,false,false,780,,
1780923308836,pre_outage,200,4190,true,false,false,780,,
1780923308838,pre_outage,200,4189,true,false,false,780,,
1780923308849,pre_outage,200,4178,true,false,false,780,,
1780923308820,pre_outage,200,4208,true,false,false,780,,
1780923308844,pre_outage,200,4184,true,false,false,780,,
1780923308830,pre_outage,200,4198,true,false,false,780,,
1780923310869,pre_outage,200,2160,true,false,false,780,,
1780923312963,pre_outage,200,66,true,false,false,780,,
1780923308849,pre_outage,200,4181,true,false,false,780,,
1780923308838,pre_outage,200,4192,true,false,false,780,,
1780923308848,pre_outage,200,4183,true,false,false,780,,
1780923308840,pre_outage,200,4191,true,false,false,780,,
1780923308839,pre_outage,200,4192,true,false,false,780,,
1780923308849,pre_outage,200,4183,true,false,false,780,,
1780923312984,pre_outage,200,2045,true,false,false,780,,
1780923312978,pre_outage,200,2055,true,false,false,780,,
1780923312990,pre_outage,200,4116,true,false,false,780,,
1780923312996,pre_outage,200,4117,true,false,false,780,,
1780923312981,pre_outage,200,4133,true,false,false,780,,
1780923313001,pre_outage,200,4117,true,false,false,780,,
1780923312990,pre_outage,200,4138,true,false,false,780,,
1780923313018,pre_outage,200,4113,true,false,false,780,,
1780923313019,pre_outage,200,4113,true,false,false,780,,
1780923312982,pre_outage,200,4151,true,false,false,780,,
1780923312991,pre_outage,200,4152,true,false,false,780,,
1780923312996,pre_outage,200,4149,true,false,false,780,,
1780923313029,pre_outage,200,4117,true,false,false,780,,
1780923313027,pre_outage,200,4119,true,false,false,780,,
1780923312998,pre_outage,200,4154,true,false,false,780,,
1780923313016,pre_outage,200,4137,true,false,false,780,,
1780923312991,pre_outage,200,4163,true,false,false,780,,
1780923313022,pre_outage,200,4132,true,false,false,780,,
1780923313025,pre_outage,200,4135,true,false,false,780,,
1780923313031,pre_outage,200,4132,true,false,false,780,,
1780923315029,pre_outage,200,2135,true,false,false,780,,
1780923313010,pre_outage,200,4154,true,false,false,780,,
1780923312988,pre_outage,200,4177,true,false,false,780,,
1780923313025,pre_outage,200,4145,true,false,false,780,,
1780923313026,pre_outage,200,4145,true,false,false,780,,
1780923313024,pre_outage,200,4151,true,false,false,780,,
1780923313030,pre_outage,200,4145,true,false,false,780,,
1780923313026,pre_outage,200,4149,true,false,false,780,,
1780923313000,pre_outage,200,4176,true,false,false,780,,
1780923313031,pre_outage,200,4145,true,false,false,780,,
1780923313014,pre_outage,200,4165,true,false,false,780,,
1780923313028,pre_outage,200,4152,true,false,false,780,,
1780923313029,pre_outage,200,4152,true,false,false,780,,
1780923313026,pre_outage,200,4156,true,false,false,780,,
1780923313028,pre_outage,200,4159,true,false,false,780,,
1780923312999,pre_outage,200,4188,true,false,false,780,,
1780923315033,pre_outage,200,2154,true,false,false,780,,
1780923313020,pre_outage,200,4168,true,false,false,780,,
1780923313020,pre_outage,200,4170,true,false,false,780,,
1780923312999,pre_outage,200,4194,true,false,false,780,,
1780923313020,pre_outage,200,4174,true,false,false,780,,
1780923313024,pre_outage,200,4176,true,false,false,780,,
1780923313030,pre_outage,200,4170,true,false,false,780,,
1780923317106,pre_outage,200,95,true,false,false,780,,
1780923313028,pre_outage,200,4173,true,false,false,780,,
1780923312998,pre_outage,200,4204,true,false,false,780,,
1780923313024,pre_outage,200,4178,true,false,false,780,,
1780923317113,pre_outage,200,89,true,false,false,780,,
1780923313010,pre_outage,200,4193,true,false,false,780,,
1780923313028,pre_outage,200,4176,true,false,false,780,,
1780923313000,pre_outage,200,4206,true,false,false,780,,
1780923317114,pre_outage,200,93,true,false,false,780,,
1780923313032,pre_outage,200,4176,true,false,false,780,,
1780923313022,pre_outage,200,4188,true,false,false,780,,
1780923313031,pre_outage,200,4180,true,false,false,780,,
1780923317132,pre_outage,200,80,true,false,false,780,,
1780923317119,pre_outage,200,94,true,false,false,780,,
1780923317129,pre_outage,200,2061,true,false,false,780,,
1780923317146,pre_outage,200,2050,true,false,false,780,,
1780923317174,pre_outage,200,2031,true,false,false,780,,
1780923317160,pre_outage,200,2045,true,false,false,780,,
1780923317132,pre_outage,200,2074,true,false,false,780,,
1780923317133,pre_outage,200,2074,true,false,false,780,,
1780923317164,pre_outage,200,2046,true,false,false,780,,
1780923317202,pre_outage,200,2011,true,false,false,780,,
1780923317152,pre_outage,200,4124,true,false,false,780,,
1780923317179,pre_outage,200,4098,true,false,false,780,,
1780923317176,pre_outage,200,4116,true,false,false,780,,
1780923317188,pre_outage,200,4107,true,false,false,780,,
1780923317175,pre_outage,200,4126,true,false,false,780,,
1780923317207,pre_outage,200,4106,true,false,false,780,,
1780923317175,pre_outage,200,4140,true,false,false,780,,
1780923317203,pre_outage,200,4113,true,false,false,780,,
1780923317165,pre_outage,200,4152,true,false,false,780,,
1780923317153,pre_outage,200,4164,true,false,false,780,,
1780923317181,pre_outage,200,4137,true,false,false,780,,
1780923317208,pre_outage,200,4110,true,false,false,780,,
1780923317163,pre_outage,200,4155,true,false,false,780,,
1780923317175,pre_outage,200,4145,true,false,false,780,,
1780923317182,pre_outage,200,4139,true,false,false,780,,
1780923317154,pre_outage,200,4167,true,false,false,780,,
1780923317180,pre_outage,200,4142,true,false,false,780,,
1780923317200,pre_outage,200,4122,true,false,false,780,,
1780923317188,pre_outage,200,4134,true,false,false,780,,
1780923317213,pre_outage,200,4110,true,false,false,780,,
1780923317201,pre_outage,200,4122,true,false,false,780,,
1780923317154,pre_outage,200,4169,true,false,false,780,,
1780923317210,pre_outage,200,4114,true,false,false,780,,
1780923317145,pre_outage,200,4179,true,false,false,780,,
1780923317176,pre_outage,200,4148,true,false,false,780,,
1780923317206,pre_outage,200,4119,true,false,false,780,,
1780923317200,pre_outage,200,4125,true,false,false,780,,
1780923319196,pre_outage,200,2130,true,false,false,780,,
1780923317193,pre_outage,200,4135,true,false,false,780,,
1780923317202,pre_outage,200,4127,true,false,false,780,,
1780923319205,pre_outage,200,2125,true,false,false,780,,
1780923317204,pre_outage,200,4127,true,false,false,780,,
1780923317187,pre_outage,200,4145,true,false,false,780,,
